PU_ID,pcd,oseast1m,osnrth1m,msoa01,lat,long,closest_Supermarket,mean_closest_3_Supermarket,mean_closest_5_Supermarket,Supermarket_count400m,Supermarket_count800m,Supermarket_count1km,Supermarket_count1.6km,Supermarket_count2km
2898,BD128LT,415127,426862,E02002243,53.737942,-1.772154,0.3093005819587037,1.00847770328233,1.00847770328233,1,1,1,1,2
2899,BD128NA,415431,427299,E02002243,53.741846,-1.767521,0.43763209434407285,1.3198852055359416,1.3198852055359416,0,1,1,1,3
2900,BD128NB,415447,427368,E02002243,53.742466,-1.767275,0.5067129858213392,1.333604439406147,1.333604439406147,0,1,1,1,3
2901,BD128ND,415466,427596,E02002243,53.744515,-1.766976,0.7352001428182441,1.3905662468721272,1.3905662468721272,0,1,1,2,3
2902,BD128NE,415496,427629,E02002243,53.74481,-1.766519,0.7699180800578498,1.3936578681009406,1.3936578681009406,0,1,1,2,3
2903,BD128NF,415630,427714,E02002243,53.74557,-1.764483,0.8743262834891588,1.3990252591824202,1.3990252591824202,0,0,1,2,3
2904,BD128NG,415774,427782,E02002243,53.746177,-1.762296,0.9805843410946175,1.413108289997632,1.413108289997632,0,0,1,2,3
2905,BD128NH,415400,427700,E02002243,53.745451,-1.767971,0.8393852810241315,1.105594419194699,1.105594419194699,0,0,1,2,2
2906,BD128NJ,415417,427707,E02002243,53.745514,-1.767713,0.8458202232152884,1.103934523798573,1.103934523798573,0,0,1,2,2
2907,BD128NL,415423,427743,E02002243,53.745837,-1.76762,0.8817003175682533,1.1036263276375338,1.1036263276375338,0,0,1,2,2
2908,BD128NN,415300,427700,E02002243,53.745454,-1.769487,0.8496044079452258,1.1211219940116437,1.1211219940116437,0,0,1,2,2
2909,BD128NP,415365,427761,E02002243,53.746001,-1.768499,0.9024211045847478,1.110495960897782,1.110495960897782,0,0,1,2,2
2910,BD128NQ,415479,427666,E02002243,53.745144,-1.766775,0.8057322446073283,1.0999145424295547,1.0999145424295547,0,0,1,2,2
2911,BD128NW,415300,427700,E02002243,53.745454,-1.769487,0.8496044079452258,1.1211219940116437,1.1211219940116437,0,0,1,2,2
2912,BD128NX,415300,427600,E02002243,53.744556,-1.769492,0.7510710019698287,1.1204591547911282,1.1204591547911282,0,1,1,2,2
2913,BD128NY,415399,427738,E02002243,53.745793,-1.767984,0.8773932128754806,1.105984025770669,1.105984025770669,0,0,1,2,2
2914,BD128PD,415381,427972,E02002243,53.747897,-1.768246,1.1091843850325338,1.110580153267205,1.110580153267205,0,0,0,2,2
2915,BD128PE,415530,427906,E02002243,53.747299,-1.76599,1.048793997885168,1.0994380844312646,1.0994380844312646,0,0,0,2,2
2916,BD128PH,415613,427829,E02002243,53.746605,-1.764735,0.9836018757606958,1.1029287886611807,1.1029287886611807,0,0,1,2,2
2917,BD128PJ,415495,427748,E02002243,53.74588,-1.766528,0.8885410795230348,1.0996822424339674,1.0996822424339674,0,0,1,2,2
2918,BD128PL,415493,427745,E02002243,53.745853,-1.766559,0.8854173309801204,1.0997210321925448,1.0997210321925448,0,0,1,2,2
2919,BD128PN,415571,427735,E02002243,53.745761,-1.765377,0.8839236675188432,1.100814055429805,1.100814055429805,0,0,1,2,2
2920,BD128PP,415540,427748,E02002243,53.745879,-1.765846,0.8926439659796963,1.0996620552340048,1.0996620552340048,0,0,1,2,2
2921,BD128PQ,415498,427795,E02002243,53.746302,-1.766481,0.9356366014644564,1.0997075315314246,1.0997075315314246,0,0,1,2,2
2922,BD128PR,415563,427798,E02002243,53.746327,-1.765495,0.9451309168575321,1.100186761445163,1.100186761445163,0,0,1,2,2
2923,BD128PS,415448,427792,E02002243,53.746277,-1.767239,0.9306735464167643,1.101964804322313,1.101964804322313,0,0,1,2,2
2924,BD128PT,415347,427877,E02002243,53.747044,-1.768766,1.0195184402451731,1.1145230169887679,1.1145230169887679,0,0,0,2,2
2925,BD128PU,415381,427790,E02002243,53.746261,-1.768255,0.9302451558594409,1.108583920979946,1.108583920979946,0,0,1,2,2
2926,BD128PW,415603,427886,E02002243,53.747132,-1.764887,1.038072275903733,1.101798954198751,1.101798954198751,0,0,0,2,2
2927,BD128PX,415396,427847,E02002243,53.746773,-1.768025,0.9864235652091616,1.107251683588222,1.107251683588222,0,0,1,2,2
2928,BD128PY,415475,427930,E02002243,53.747516,-1.766823,1.0693005424107624,1.101044568493057,1.101044568493057,0,0,0,2,2
2929,BD128PZ,415429,427909,E02002243,53.747329,-1.767521,1.047625434017307,1.104296351575555,1.104296351575555,0,0,0,2,2
2930,BD128QA,415349,426501,E02002243,53.734676,-1.768804,0.3708226665132739,0.8574381184371088,0.8574381184371088,1,1,1,2,2
2931,BD128QB,415303,426417,E02002243,53.733923,-1.769505,0.4639614746937698,0.9103353643672953,0.9103353643672953,0,1,1,2,2
2932,BD128QD,415240,426508,E02002243,53.734742,-1.770456,0.4042588898218713,0.9258783654628077,0.9258783654628077,0,1,1,2,2
2933,BD128QH,415308,426737,E02002243,53.736814,-1.769417,0.1787071626992125,0.833400790873303,0.833400790873303,1,1,1,2,2
2934,BD128QJ,415242,426717,E02002243,53.736621,-1.770415,0.24208232070930374,0.8886974962237698,0.8886974962237698,1,1,1,2,2
2935,BD128QL,415209,426681,E02002243,53.736298,-1.770917,0.29018864553942,0.9188255422509973,0.9188255422509973,1,1,1,2,2
2936,BD128QN,415276,426623,E02002243,53.735775,-1.769904,0.2872814821738557,0.8743905272654802,0.8743905272654802,1,1,1,2,2
2937,BD128QP,415305,426585,E02002243,53.735433,-1.769466,0.3060010620896761,0.8623918194040904,0.8623918194040904,1,1,1,2,2
2938,BD128QR,415333,426532,E02002243,53.734955,-1.769045,0.34521768494677807,0.8581715675394475,0.8581715675394475,1,1,1,2,2
2939,BD128QS,415133,426604,E02002243,53.735623,-1.772076,0.3978010180982509,0.9904914703416354,0.9904914703416354,1,1,1,2,2
2940,BD128QT,415072,426528,E02002243,53.734927,-1.773001,0.4938320058481498,1.0527066084786445,1.0527066084786445,0,1,1,1,2
2941,BD128QU,415047,426610,E02002243,53.73568,-1.773379,0.4634182236382193,1.064057145997121,1.064057145997121,0,1,1,1,2
2942,BD128QW,415105,426687,E02002243,53.736355,-1.772493,0.37439958600404516,1.0088134491689584,1.0088134491689584,1,1,1,1,2
2943,BD128QX,415019,426662,E02002243,53.736133,-1.773798,0.46249286480982554,1.0866815556024585,1.0866815556024585,0,1,1,1,2
2944,BD128QY,414967,426598,E02002243,53.735559,-1.77459,0.538165448537902,1.1363411920857835,1.1363411920857835,0,1,1,1,2
2945,BD128QZ,414972,426546,E02002243,53.735092,-1.774516,0.5612946196072112,1.1365237611679364,1.1365237611679364,0,1,1,1,2
2946,BD128RA,415009,426514,E02002243,53.734803,-1.773957,0.5507014163773379,1.1084859012996071,1.1084859012996071,0,1,1,1,2
2947,BD128RB,414941,426569,E02002243,53.735299,-1.774985,0.575169409826359,1.161934749231815,1.161934749231815,0,1,1,1,2
2948,BD128RD,414910,426627,E02002243,53.735821,-1.775452,0.5761380476934315,1.1871436870421592,1.1871436870421592,0,1,1,1,2
2949,BD128RE,414885,426639,E02002243,53.73593,-1.775831,0.5944690488158298,1.210135942963062,1.210135942963062,0,1,1,1,2
2950,BD128RF,415288,426714,E02002243,53.736593,-1.769718,0.20909244367026614,0.8514213787388824,0.8514213787388824,1,1,1,2,2
2951,BD128RH,414963,426427,E02002243,53.734022,-1.774658,0.6424299572716151,1.1633847952405112,1.1633847952405112,0,1,1,1,2
2952,BD128RJ,414997,426406,E02002243,53.733833,-1.774144,0.6327508593435579,1.1393628232568813,1.1393628232568813,0,1,1,1,2
2953,BD128RL,415007,426340,E02002243,53.733239,-1.773996,0.6753935519384341,1.1477543356524782,1.1477543356524782,0,1,1,1,2
2954,BD128RN,415051,426294,E02002243,53.732824,-1.773331,0.685856289611765,1.126541091355389,1.126541091355389,0,1,1,2,2
2955,BD128RP,415069,426331,E02002243,53.733156,-1.773056,0.6451615689112427,1.1014292934739027,1.1014292934739027,0,1,1,2,2
2956,BD128RQ,414926,426476,E02002243,53.734464,-1.775217,0.6394835807118163,1.1865304035713795,1.1865304035713795,0,1,1,1,2
2957,BD128RR,414977,426303,E02002243,53.732907,-1.774452,0.7230263134907438,1.1822695152342964,1.1822695152342964,0,1,1,1,2
2958,BD128RS,415046,426206,E02002243,53.732034,-1.773411,0.7628127227570483,1.1596752737732055,1.1596752737732055,0,1,1,2,2
2959,BD128RT,414999,426218,E02002243,53.732143,-1.774123,0.7779427035457174,1.1913772652605399,1.1913772652605399,0,1,1,1,2
2960,BD128RU,415121,426249,E02002243,53.732418,-1.772272,0.6888017494170736,1.089295498128521,1.089295498128521,0,1,1,2,2
2961,BD128RX,415123,426305,E02002243,53.732921,-1.772239,0.6385435380614376,1.0688830016039774,1.0688830016039774,0,1,1,2,2
2962,BD128RY,415103,426348,E02002243,53.733308,-1.77254,0.6121016663921249,1.070404972322685,1.070404972322685,0,1,1,2,2
2963,BD128SA,415180,426332,E02002243,53.733162,-1.771374,0.58817858682548,1.0191592900337558,1.0191592900337558,0,1,1,2,2
2964,BD128SB,415146,426417,E02002243,53.733927,-1.771885,0.5308158343531342,1.0183782021148242,1.0183782021148242,0,1,1,2,2
2965,BD128SD,415074,426359,E02002243,53.733408,-1.772979,0.6194086292585976,1.0894666181551873,1.0894666181551873,0,1,1,2,2
2966,BD128SE,415029,426448,E02002243,53.734209,-1.773657,0.5803385649773843,1.1036127347335303,1.1036127347335303,0,1,1,1,2
2967,BD128SH,415091,426415,E02002243,53.733911,-1.772719,0.5643625164732441,1.061187034851918,1.061187034851918,0,1,1,2,2
2968,BD128SJ,415132,426450,E02002243,53.734224,-1.772096,0.5117112955564027,1.0205022981991654,1.0205022981991654,0,1,1,2,2
2969,BD128SL,415188,426559,E02002243,53.735202,-1.771241,0.39127822581892835,0.9531028084091231,0.9531028084091231,1,1,1,2,2
2970,BD128SQ,415063,426423,E02002243,53.733984,-1.773143,0.5758015717241589,1.08146615809048,1.08146615809048,0,1,1,2,2
2971,BD128UX,415226,427260,E02002243,53.741502,-1.770631,0.45067510470401684,1.3867164618529235,1.3867164618529235,0,1,1,1,3
2972,BD128UY,415226,427260,E02002243,53.741502,-1.770631,0.45067510470401684,1.3867164618529235,1.3867164618529235,0,1,1,1,3
2973,BD128UZ,415200,426500,E02002243,53.734672,-1.771062,0.43179584296286516,0.9568355031980034,0.9568355031980034,0,1,1,2,2
2974,BD128WT,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
2975,BD128WU,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
2976,BD128WX,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
2977,BD128WY,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
2978,BD128WZ,415063,426423,E02002243,53.733984,-1.773143,0.5758015717241589,1.08146615809048,1.08146615809048,0,1,1,2,2
2979,BD128XA,415000,426400,E02002243,53.733779,-1.774099,0.6350178343952328,1.1382637526996682,1.1382637526996682,0,1,1,1,2
2980,BD128XB,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
2981,BD128XD,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
2982,BD128ZS,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
2983,BD129AA,414946,426158,E02002243,53.731605,-1.774929,0.857418013573322,1.2534128930391752,1.2534128930391752,0,0,1,1,2
2984,BD129AB,414925,426083,E02002243,53.730947,-1.775254,0.9313078169971647,1.297474201590786,1.297474201590786,0,0,1,1,2
2985,BD129AD,414949,425896,E02002243,53.72925,-1.774896,1.08141502208913,1.3596130306254262,1.3596130306254262,0,0,0,1,2
2986,BD129AE,415041,425964,E02002243,53.729859,-1.773498,0.9806063685292038,1.262316299438172,1.262316299438172,0,0,1,2,2
2987,BD129AF,415300,426900,E02002243,53.738264,-1.769527,0.14166033319174082,0.8630665580851783,0.8630665580851783,1,1,1,2,2
2988,BD129AG,415383,426945,E02002243,53.738681,-1.768269,0.09914560000320168,0.8224874136556577,0.8224874136556577,1,1,1,2,2
2989,BD129AH,415159,425937,E02002243,53.729613,-1.771711,0.9650961869161212,1.1957752662438428,1.1957752662438428,0,0,1,2,2
2990,BD129AJ,415235,425988,E02002243,53.730069,-1.770557,0.8962975231473286,1.1231904269544022,1.1231904269544022,0,0,1,2,2
2991,BD129AL,414969,425621,E02002243,53.726778,-1.774606,1.325504224814107,1.4896983017083887,1.4896983017083887,0,0,0,1,2
2992,BD129AP,415394,427014,E02002243,53.739286,-1.768096,0.15835419160853278,0.8700882791870783,0.8700882791870783,1,1,1,2,2
2993,BD129AQ,415058,425914,E02002243,53.729409,-1.773243,1.0201360938620079,1.2741377427048908,1.2741377427048908,0,0,0,2,2
2994,BD129AR,415300,426800,E02002243,53.737365,-1.769532,0.14949130409491945,0.8388061862985098,0.8388061862985098,1,1,1,2,2
2995,BD129AS,415516,426964,E02002243,53.738833,-1.766249,0.12991862837944787,0.793801203765234,0.793801203765234,1,1,1,2,2
2996,BD129AT,415598,426952,E02002243,53.738723,-1.765006,0.18535169273572755,0.7877675669342937,0.7877675669342937,1,1,1,2,2
2997,BD129AU,415683,426915,E02002243,53.738388,-1.76372,0.25245563966765183,0.7783336394674188,0.7783336394674188,1,1,1,2,2
2998,BD129AX,415612,426846,E02002243,53.737769,-1.7648,0.17637360913698175,0.7418032823289586,0.7418032823289586,1,1,1,2,2
2999,BD129AY,415561,426819,E02002243,53.737528,-1.765574,0.13171123718196892,0.7299888883493968,0.7299888883493968,1,1,1,2,2
3000,BD129BA,415622,426690,E02002243,53.736367,-1.764656,0.2527102095286463,0.7266587779165037,0.7266587779165037,1,1,1,2,2
3001,BD129BB,415652,426780,E02002243,53.737175,-1.764196,0.23054815115287483,0.7320678012254587,0.7320678012254587,1,1,1,2,2
3002,BD129BD,415698,426803,E02002243,53.73738,-1.763498,0.26813699856604795,0.7414540852167042,0.7414540852167042,1,1,1,2,2
3003,BD129BE,415715,426759,E02002243,53.736984,-1.763242,0.29691657077369604,0.7346954387642163,0.7346954387642163,1,1,1,2,2
3004,BD129BG,415988,426773,E02002243,53.737102,-1.759103,0.5587373712219516,0.7784701282055649,0.7784701282055649,0,1,2,2,2
3005,BD129BH,415759,426709,E02002243,53.736534,-1.762578,0.35687679947008966,0.73160473999808,0.73160473999808,1,1,1,2,2
3006,BD129BJ,415707,426680,E02002243,53.736275,-1.763368,0.32585955563710994,0.7265637459219687,0.7265637459219687,1,1,1,2,2
3007,BD129BP,415663,426728,E02002243,53.736707,-1.764032,0.263036974587246,0.7273601189374684,0.7273601189374684,1,1,1,2,2
3008,BD129BQ,415422,426766,E02002243,53.737056,-1.767684,0.09646579704747227,0.7520471495871827,0.7520471495871827,1,1,1,2,2
3009,BD129BS,415662,426713,E02002243,53.736573,-1.764048,0.2701167340244069,0.7265668200371792,0.7265668200371792,1,1,1,2,2
3010,BD129BT,415497,426726,E02002243,53.736694,-1.766549,0.14838345595115285,0.7357718440613004,0.7357718440613004,1,1,1,2,2
3011,BD129BU,415464,426755,E02002243,53.736956,-1.767048,0.10994657793676708,0.7383774519641909,0.7383774519641909,1,1,1,2,2
3012,BD129BX,415531,426607,E02002243,53.735624,-1.766039,0.27145432396632413,0.7507214708999195,0.7507214708999195,1,1,1,2,2
3013,BD129BY,415643,426592,E02002243,53.735486,-1.764342,0.33956037754722995,0.7333680257608942,0.7333680257608942,1,1,1,2,2
3014,BD129BZ,415600,426500,E02002243,53.73466,-1.764999,0.39674632953566263,0.756932472272415,0.756932472272415,1,1,1,2,2
3015,BD129DA,415572,426551,E02002243,53.735119,-1.765421,0.3387663649183868,0.7525326058491166,0.7525326058491166,1,1,1,2,2
3016,BD129DB,415776,426579,E02002243,53.735365,-1.762327,0.4417531550538389,0.7262766665652971,0.7262766665652971,0,1,1,2,2
3017,BD129DD,415719,426655,E02002243,53.73605,-1.763187,0.35002892737603303,0.7261677998840338,0.7261677998840338,1,1,1,2,2
3018,BD129DE,415827,426630,E02002243,53.735822,-1.761551,0.45408418822947344,0.7285929389948944,0.7285929389948944,0,1,1,2,2
3019,BD129DH,415922,426705,E02002243,53.736493,-1.760107,0.5102601787323978,0.7489400224376186,0.7489400224376186,0,1,2,2,2
3020,BD129DJ,415947,426553,E02002243,53.735126,-1.759736,0.5965945440582123,0.7294132657013428,0.7294132657013428,0,1,2,2,2
3021,BD129DL,415868,426519,E02002243,53.734823,-1.760935,0.5510014972756663,0.7261128323639578,0.7261128323639578,0,1,2,2,2
3022,BD129DN,415778,426451,E02002243,53.734214,-1.762303,0.5340290722423519,0.7359849509662917,0.7359849509662917,0,1,2,2,2
3023,BD129DQ,415871,426685,E02002243,53.736315,-1.760881,0.4691279676165324,0.7387316146613387,0.7387316146613387,0,1,1,2,2
3024,BD129DZ,415703,426849,E02002243,53.737794,-1.76342,0.26698810834942965,0.7550445348277346,0.7550445348277346,1,1,1,2,2
3025,BD129EA,416541,426778,E02002243,53.73713,-1.75072,0.8062015876937976,0.9570226407711805,0.9570226407711805,0,0,1,2,2
3026,BD129EB,416569,426833,E02002243,53.737639,-1.750295,0.8601488243321617,0.9966024013246104,0.9966024013246104,0,0,1,2,2
3027,BD129ED,416406,426789,E02002243,53.737233,-1.752766,0.835402298297054,0.9039006580952211,0.9039006580952211,0,0,2,2,2
3028,BD129EE,416738,426947,E02002243,53.738643,-1.747724,0.9859437103607893,1.1452276044843057,1.1452276044843057,0,0,1,2,2
3029,BD129EF,415772,426843,E02002243,53.737738,-1.762374,0.33620388159568987,0.7634734634624749,0.7634734634624749,1,1,1,2,2
3030,BD129EG,416200,427300,E02002243,53.741832,-1.755862,0.8806858974685569,1.3671288746997161,1.3671288746997161,0,0,1,2,3
3031,BD129EH,416300,427300,E02002243,53.741829,-1.754346,0.9686834622310838,1.3993020250407637,1.3993020250407637,0,0,1,2,3
3032,BD129EJ,416244,427225,E02002243,53.741157,-1.755199,0.8857676049619346,1.3691021367785656,1.3691021367785656,0,0,1,2,3
3033,BD129EL,415941,427081,E02002243,53.739872,-1.7598,0.5504055323123138,1.2750442174836931,1.2750442174836931,0,1,1,2,3
3034,BD129EN,415734,426885,E02002243,53.738116,-1.762948,0.29863397328503305,0.7730046087739808,0.7730046087739808,1,1,1,2,2
3035,BD129EP,415894,426906,E02002243,53.7383,-1.760521,0.4598678614558845,0.8104444818809768,0.8104444818809768,0,1,1,2,2
3036,BD129EQ,416587,427577,E02002243,53.74431,-1.74998,1.3550623048406274,1.5707133301481018,1.5707133301481018,0,0,0,1,3
3037,BD129ER,415918,427016,E02002243,53.739288,-1.760152,0.5059012255371635,0.8719695947069388,0.8719695947069388,0,1,1,2,2
3038,BD129ES,415887,426846,E02002243,53.737761,-1.760631,0.45096302509187075,0.7843493412854327,0.7843493412854327,0,1,1,2,2
3039,BD129ET,415798,426805,E02002243,53.737395,-1.761982,0.3660708264803562,0.7556594172777316,0.7556594172777316,1,1,1,2,2
3040,BD129EU,415732,426894,E02002243,53.738212,-1.762981,0.297491596519978,0.7764101193743885,0.7764101193743885,1,1,1,2,2
3041,BD129EW,415777,427035,E02002243,53.739463,-1.762289,0.3823786735684926,0.8584051939099594,0.8584051939099594,1,1,1,2,2
3042,BD129EX,415726,426891,E02002243,53.738171,-1.763069,0.29120825881146534,0.7742147004272515,0.7742147004272515,1,1,1,2,2
3043,BD129EY,415684,426845,E02002243,53.737758,-1.763708,0.24824232112999292,0.7510551682563961,0.7510551682563961,1,1,1,2,2
3044,BD129EZ,415797,427092,E02002243,53.739975,-1.761982,0.4281131275726051,1.254056441761679,1.254056441761679,0,1,1,2,3
3045,BD129HA,415597,427573,E02002243,53.744304,-1.76499,0.7295197392805561,1.3628506921296055,1.3628506921296055,0,1,1,2,3
3046,BD129HB,415795,427550,E02002243,53.744092,-1.76199,0.776424915880458,1.3498081234895603,1.3498081234895603,0,1,1,2,3
3047,BD129HD,415871,427589,E02002243,53.74444,-1.760835,0.8475646583004605,1.3649071560249144,1.3649071560249144,0,0,1,2,3
3048,BD129HE,415853,427537,E02002243,53.743973,-1.761111,0.7937721650448435,1.3499284978055246,1.3499284978055246,0,1,1,2,3
3049,BD129HF,415582,427615,E02002243,53.744682,-1.765216,0.7675555028790871,1.376250059256055,1.376250059256055,0,1,1,2,3
3050,BD129HH,416033,427618,E02002243,53.744695,-1.758377,0.9635841686121553,1.395057604581739,1.395057604581739,0,0,1,2,3
3051,BD129HJ,416141,427646,E02002243,53.744944,-1.756738,1.0546085766766644,1.4259493688246596,1.4259493688246596,0,0,0,2,3
3052,BD129HL,416134,427577,E02002243,53.744324,-1.756848,0.9994341649153199,1.4069489957075896,1.4069489957075896,0,0,1,2,3
3053,BD129HN,416001,427671,E02002243,53.745173,-1.75886,0.9870857358912525,1.4032173759571573,1.4032173759571573,0,0,1,2,3
3054,BD129HP,415994,427676,E02002243,53.745218,-1.758966,0.9872195551142486,1.4033973595735334,1.4033973595735334,0,0,1,2,3
3055,BD129HQ,415955,427575,E02002243,53.744311,-1.759562,0.8821987587839709,1.3710936652520478,1.3710936652520478,0,0,1,2,3
3056,BD129HR,415945,427662,E02002243,53.745094,-1.759709,0.9485441739845196,1.3924187390701404,1.3924187390701404,0,0,1,2,3
3057,BD129HS,415941,427660,E02002243,53.745076,-1.75977,0.9447137397116517,1.391358199361443,1.391358199361443,0,0,1,2,3
3058,BD129JA,415346,427055,E02002243,53.739656,-1.768822,0.21362361760814014,0.9292844527260428,0.9292844527260428,1,1,1,1,2
3059,BD129JB,415327,426969,E02002243,53.738898,-1.769117,0.15337617155214314,0.8789629763217,0.8789629763217,1,1,1,1,2
3060,BD129JD,415370,427023,E02002243,53.739382,-1.768463,0.17467183516523474,0.8902563681877816,0.8902563681877816,1,1,1,1,2
3061,BD129JE,415465,426970,E02002243,53.738888,-1.767022,0.11232831343875688,0.8058989431605573,0.8058989431605573,1,1,1,2,2
3062,BD129JF,415383,426945,E02002243,53.738666,-1.768266,0.09914560000320168,0.8224874136556577,0.8224874136556577,1,1,1,2,2
3063,BD129JG,415438,426438,E02002243,53.734107,-1.767458,0.423403412834639,0.8305381145253106,0.8305381145253106,0,1,1,2,2
3064,BD129JH,415309,426933,E02002243,53.73856,-1.769389,0.1460542707352089,0.8714280371707023,0.8714280371707023,1,1,1,2,2
3065,BD129JJ,415305,426908,E02002243,53.738351,-1.769454,0.1393242620651363,0.8622252200040392,0.8622252200040392,1,1,1,2,2
3066,BD129JL,415307,426836,E02002243,53.737689,-1.769424,0.13177120322740538,0.8369324549241873,0.8369324549241873,1,1,1,2,2
3067,BD129JN,415269,426825,E02002243,53.737591,-1.77,0.1712140473208837,0.8694692564539346,0.8694692564539346,1,1,1,2,2
3068,BD129JP,415360,426651,E02002243,53.736024,-1.768629,0.22380761827964665,0.8119589855366556,0.8119589855366556,1,1,1,2,2
3069,BD129JQ,415393,426836,E02002243,53.737686,-1.76812,0.05020009960149655,0.7609045414967421,0.7609045414967421,1,1,1,2,2
3070,BD129JR,415499,426532,E02002243,53.734951,-1.766528,0.33531425558722794,0.7783692121672573,0.7783692121672573,1,1,1,2,2
3071,BD129JS,415415,426489,E02002243,53.734567,-1.767804,0.37300864601241734,0.8258704153195249,0.8258704153195249,1,1,1,2,2
3072,BD129JT,415380,426540,E02002243,53.735026,-1.768332,0.3262938093191681,0.8290136330670034,0.8290136330670034,1,1,1,2,2
3073,BD129JU,415383,426434,E02002243,53.734073,-1.768291,0.4307106337206207,0.8590409932583487,0.8590409932583487,0,1,1,2,2
3074,BD129JW,415400,426300,E02002243,53.732868,-1.76804,0.562572350902553,0.895931194954404,0.895931194954404,0,1,1,2,2
3075,BD129JX,415375,426322,E02002243,53.733067,-1.768418,0.5428720383294977,0.9010988257525288,0.9010988257525288,0,1,1,2,2
3076,BD129JY,415442,426359,E02002243,53.733397,-1.767401,0.5024323337525398,0.8544252931334909,0.8544252931334909,0,1,1,2,2
3077,BD129JZ,415421,426302,E02002243,53.732886,-1.767722,0.5596091939916871,0.8846055973257041,0.8846055973257041,0,1,1,2,2
3078,BD129LA,415310,426222,E02002243,53.732170000000004,-1.769408,0.6517545933862122,0.9754205977901154,0.9754205977901154,0,1,1,2,2
3079,BD129LB,415291,426285,E02002243,53.732737,-1.769693,0.5944317033941103,0.9627569849112239,0.9627569849112239,0,1,1,2,2
3080,BD129LD,415311,426359,E02002243,53.733401,-1.769387,0.5177893876857853,0.9244906673884061,0.9244906673884061,0,1,1,2,2
3081,BD129LE,415506,426271,E02002243,53.732604,-1.766435,0.5945000000000245,0.8569474629208299,0.8569474629208299,0,1,1,2,2
3082,BD129LH,415548,426399,E02002243,53.733754,-1.765792,0.4757001681732141,0.798395577334033,0.798395577334033,0,1,1,2,2
3083,BD129LJ,415672,426428,E02002243,53.734011,-1.763911,0.49334577123963036,0.7567204324230519,0.7567204324230519,0,1,1,2,2
3084,BD129LL,415616,426463,E02002243,53.734327,-1.764758,0.43705222800029603,0.7614489906594393,0.7614489906594393,0,1,1,2,2
3085,BD129LN,415665,426351,E02002243,53.733319,-1.764021,0.5592958519424482,0.7769617102161412,0.7769617102161412,0,1,2,2,2
3086,BD129LP,415739,426351,E02002243,53.733332,-1.762902,0.5934100184526975,0.7600083655707637,0.7600083655707637,0,1,2,2,2
3087,BD129LQ,415477,426310,E02002243,53.732956,-1.766873,0.5529000361729294,0.8555080894402798,0.8555080894402798,0,1,1,2,2
3088,BD129NA,415130,426217,E02002243,53.73213,-1.772137,0.7134921513233505,1.094404702670131,1.094404702670131,0,1,1,2,2
3089,BD129NB,415015,426175,E02002243,53.731756,-1.773882,0.8053810588783562,1.1941613122227248,1.1941613122227248,0,0,1,2,2
3090,BD129NG,415401,426862,E02002243,53.737919,-1.767997,0.035305098781891975,0.7579526574552363,0.7579526574552363,1,1,1,2,2
3091,BD129NH,415526,427036,E02002243,53.73948,-1.766094,0.19629378492452063,0.8483885202062825,0.8483885202062825,1,1,1,2,2
3092,BD129NJ,415478,427040,E02002243,53.739517,-1.766821,0.1834035168692047,0.8604569210188935,0.8604569210188935,1,1,1,2,2
3093,BD129NL,415562,426997,E02002243,53.739128,-1.76555,0.1848995673331785,0.8161736605699287,0.8161736605699287,1,1,1,2,2
3094,BD129NN,415669,427043,E02002243,53.739538,-1.763925,0.2951742705589309,0.8518520002273059,0.8518520002273059,1,1,1,2,2
3095,BD129NP,415643,427089,E02002243,53.739953,-1.764317,0.3074518661514257,1.243291995215073,1.243291995215073,1,1,1,2,3
3096,BD129NR,415547,427079,E02002243,53.739866,-1.765773,0.2441398164986458,1.2450125355148782,1.2450125355148782,1,1,1,2,3
3097,BD129NS,415412,427074,E02002243,53.739825,-1.76782,0.2139842283907614,1.270875486983526,1.270875486983526,1,1,1,1,3
3098,BD129NT,415367,427114,E02002243,53.740185,-1.7685,0.2619336748109846,1.2955841589618682,1.2955841589618682,1,1,1,1,3
3099,BD129NU,415390,427096,E02002243,53.740023,-1.768153,0.23912517642437403,1.283218780364999,1.283218780364999,1,1,1,1,3
3100,BD129NW,415527,426989,E02002243,53.739057,-1.766081,0.15655110986510498,0.8116956255605657,0.8116956255605657,1,1,1,2,2
3101,BD129NX,415378,427196,E02002243,53.740922,-1.76833,0.3396410605330031,1.3103600628038388,1.3103600628038388,1,1,1,1,3
3102,BD129PA,415398,427169,E02002243,53.740679,-1.768028,0.30997524094673234,1.2974212909877285,1.2974212909877285,1,1,1,1,3
